time,open,high,low,close,50d,200d,RS,Z of ROC
2021-12-16,39079183276,39529450005,37961784732,38054389431,48396314956.50229,44260132531.97786,1.7336569417044205,-0.6603481891715541
2021-12-17,38017536541,39337625984,36674768395,37655622255,48186431001.96855,44225871477.825645,1.7503670512763727,-0.5759052897229049
2021-12-18,37661291930,39415111549,37415133519,39032408454,47946319083.20543,44179731213.55266,1.7702721834792317,-0.48872087229711114
2021-12-19,39033825873,40142719904,38737112855,39467083575,47711348964.87325,44142034799.76975,1.7852188440543344,-0.44036983847251965
2021-12-20,39468028521,43242142507,38979019009,41489267834,47487567456.06435,44106409694.422005,1.8702043122865375,-0.377261499159297
2021-12-21,41654633369,45415990585,40287296629,44740826728,47311264726.970924,44092183360.27162,1.9232457658587017,-0.2637490908176742
2021-12-22,44771537471,45992407593,43620120873,45068722961,47157900983.465935,44098296201.59927,1.9678379042081944,-0.17162929100551602
2021-12-23,45364046256,48486683762,44588259316,47260731239,46977701354.29055,44114795818.50278,1.9943056503787544,-0.03640516737827512
2021-12-24,47304939686,47418550641,42653545562,43346144564,46743148246.95297,44131586668.23699,1.8959055079957414,0.01538369078199145
2021-12-25,43350898161,44439947107,42745765333,44018303102,46510727460.41556,44153147250.74449,1.8339856249976245,0.17040596799928062
2021-12-26,43976471453,44367692441,43046667988,43762559613,46306377119.661385,44167221484.12368,1.8347054168721368,0.3341161257743729
2021-12-27,43792031911,45438677720,43475442388,44041120365,46070558214.14546,44181758616.33325,1.8319348915640994,0.4154765021071363
2021-12-28,44051578277,44051578277,40219228821,40478775187,45732738519.62294,44194748248.61998,1.823428958902706,0.38258493726892223
2021-12-29,40492560617,41085334094,38558322223,38803132440,45338305046.51681,44201087892.97974,1.7882922496963924,0.24548456686551573
2021-12-30,38853995922,40891862719,38144283972,39884575631,44968990497.82118,44200672649.509,1.7867469807322198,0.19192205492382225
2021-12-31,39847497579,40584780388,38162822998,39427279653,44619111994.5288,44192123455.80887,1.7900655342870824,0.2289189924330542
2022-01-01,39462931627,40720733247,39462456267,40448352170,44290049099.441185,44189241682.44878,1.801146189682776,0.22754709110274754
2022-01-02,40451204328,41205600084,39811370246,40845752833,43981569503.05872,44196089350.77647,1.8083373231343391,0.23758844963731424
2022-01-03,40819132693,40819132693,39043189060,39568461468,43663896948.29184,44202474384.17512,1.7999181532614852,0.29930728588858896
2022-01-04,39600785924,40178823252,38741811045,39117345165,43332833812.16304,44211670383.403175,1.7780576545255142,0.2755712405323176
2022-01-05,39154130877,39686043951,33743176147,36716751023,43024286661.39657,44218408351.06858,1.7491188880535815,0.15899658095109262
2022-01-06,36741015394,37609775029,35111972134,37149227753,42729825645.85089,44227546883.8578,1.782028446260778,0.12946505165758776
2022-01-07,37049315637,37091183571,34658561437,36306635576,42438260009.21504,44249191026.7106,1.8204878548452275,0.09450563640916519
2022-01-08,36390847216,36930848414,34398314163,35443585204,42150685906.622185,44294252612.55691,1.8357391254175535,0.002014434294448225
2022-01-09,35443585204,36490283560,35124817977,35810405400,41838312102.80515,44335669645.76174,1.8234185978546151,-0.05786942678211773
2022-01-10,35816590436,36080643885,33109923641,35209981162,41522093823.245895,44359491430.6626,1.8124052452078945,-0.17360861970484742
2022-01-11,35232818217,36976998296,34749909657,36643482138,41250507071.47465,44390068440.478165,1.822320715178289,-0.2907971519302277
2022-01-12,36703643938,38457785190,36055602069,38041628986,41007027806.76869,44435527198.32834,1.8238135635141168,-0.33599423283899826
2022-01-13,37985919288,38220185710,36246062574,36530801029,40766034762.14742,44476511706.27997,1.8134195385415195,-0.45766671103553663
2022-01-14,36624816222,37664825449,35840281306,36850262768,40518880691.497116,44511429017.52458,1.8040097451007018,-0.43759853356831185
2022-01-15,36925570494,37636227578,36637685264,37141007786,40331011370.92028,44539663774.94651,1.7970951147291074,-0.43075552854616367
2022-01-16,37158643139,37389809260,36611470549,37097634349,40179527887.29727,44565011051.67689,1.7920663182118588,-0.41917168314190745
2022-01-17,37136718105,37207736151,35754964325,36351229927,40023013656.699974,44591618395.6541,1.8040671413350666,-0.4393411929876987
2022-01-18,36339790778,36628629271,35091017096,35864589496,39816344278.36997,44620565291.8901,1.801823815467838,-0.3744445518805009
2022-01-19,35811206804,35913205876,34491415077,35186819963,39581934690.38498,44644016200.550385,1.7920077905659662,-0.30401067737418896
2022-01-20,35246875491,36313576064,34137754744,34268828317,39340313816.54997,44660735448.409035,1.7975260363084653,-0.3197680596466826
2022-01-21,34326185874,34781596075,29262730945,30439923352,39061520177.949974,44666672320.19538,1.8069117275926028,-0.44444529023917634
2022-01-22,30362589544,31204668784,26071040585,28496553406,38751341953.08997,44658972353.174416,1.779674627295206,-0.6104062358462072
2022-01-23,28457886502,30323922640,28170510254,30007904241,38545603680.83497,44652857007.79129,1.7812748055161916,-0.6742855860695015
2022-01-24,30020793209,30021270578,26202317110,29209742966,38346107496.41997,44650747675.60705,1.7727592301377857,-0.7123177499229303
2022-01-25,29246500393,29816479198,28040665836,29457497572,38169531050.16997,44652446714.803055,1.7651777304063723,-0.7162275249100013
2022-01-26,29503802383,31506366108,28896111413,29597366743,37988283919.06497,44656159966.7588,1.7805273220190547,-0.6530296751596685
2022-01-27,29462271264,29831755012,28148551271,29031206892,37774654025.79497,44656117056.93,1.7708470804530148,-0.6455061111587223
2022-01-28,29011157386,29283735190,28236864570,29172508170,37528535226.20997,44654069919.46304,1.7426561203726088,-0.6137132485213721
2022-01-29,29170121324,29857055579,29080375917,29456542834,37328766907.659966,44656595003.190735,1.7303179357629237,-0.557324465067304
2022-01-30,29407373808,29758240158,28524240819,28750036442,37138791997.214966,44660569289.523834,1.7121327307776508,-0.5601863384819309
2022-01-31,28689887925,29824117105,27704597931,29472773386,36926485063.854965,44664854049.683815,1.701948012983277,-0.5175702887816332
2022-02-01,29464658110,30122472845,29208310859,29985945258,36758146651.84997,44675013482.26619,1.7130537474362957,-0.5153805593148686
2022-02-02,30045139037,30151114996,28373392157,28703731632,36591264078.70497,44687038387.44706,1.7032966176125652,-0.6012652072391961
2022-02-03,28780792192,29226112410,28183364745,29184498168,36399103132.504974,44695855240.83281,1.7108914419852097,-0.5985041227679555
2022-02-04,29210806022,31548856749,28900851670,31347960410,36231021469.53998,44714998323.395256,1.6978848203577745,-0.5259551979779655
2022-02-05,31425448998,32861379497,31104493180,31876509111,36108932857.59497,44748458936.078255,1.699479087485611,-0.46785513416778535
2022-02-06,31923384924,32892948922,30732356628,32722187034,35982667517.87498,44781362648.88828,1.6956998201250901,-0.39639846524981603
2022-02-07,32775281066,40128565400,32143892572,39802826336,35920016633.70998,44827792090.46633,1.8579661417791271,-0.054067983071567016
2022-02-08,39903274506,43769572383,37924445566,41832836010,35921274986.67997,44893985919.59958,2.0566219036818585,0.2681601604631184
2022-02-09,41965810253,43873368825,40408385301,41652507629,35900281610.16498,44962713668.19849,2.1089051683310704,0.5059221080304938
2022-02-10,41720908049,42916719591,39260406221,39482348843,35819919579.19498,45027079137.20865,2.0568518189216047,0.6188184699326209
2022-02-11,39489045388,39875053353,35922178720,36323971398,35649472220.62498,45071191939.72134,1.9803296888779867,0.7483706557575855
2022-02-12,36344539357,40820222796,35683973061,39330241615,35506751202.50498,45114919739.00283,2.026170177248236,1.089623234077587
2022-02-13,39246534807,40525096507,37834042213,38520916363,35414609583.43997,45150069642.367615,2.089787077644807,1.182629530267816
2022-02-14,38655325580,38886356370,37202653719,38355416046,35304341384.53998,45171198810.15512,2.0538763992519207,1.2844245331621003
