time,open,high,low,close,50d,200d,RS,Z of ROC
2018-06-19,883.65,929.99,870.45,907.5,1181.2373000000002,1410.4338874999996,3.3494911627717124e-7,
2018-06-20,907.5,907.52,861.18,890.88,1172.5886500000001,1407.6145374999996,3.3412467687935435e-7,
2018-06-21,890.89,903.03,866.13,871.43,1162.1856000000002,1404.4497249999997,3.3093205502229984e-7,
2018-06-22,871.43,872.5,715.55,752.2,1148.5492500000003,1400.7055374999995,3.22442951151781e-7,
2018-06-23,752.2,777.99,735,763,1133.7033500000002,1396.7245374999995,3.177385300843094e-7,
2018-06-24,763,773.64,661.24,746.8,1115.8664500000002,1393.0478874999994,3.1551994933302666e-7,
2018-06-25,746.43,780.8,734.8,755.39,1096.1203500000004,1389.9097374999994,3.1846922811320905e-7,
2018-06-26,755.38,757.61,691.7,694.69,1077.0253500000001,1386.2937249999998,3.120919284087521e-7,
2018-06-27,694.69,722.02,684.43,713.05,1058.7066000000002,1382.5751624999996,3.0786822482622683e-7,
2018-06-28,713.06,722,648.65,659.65,1040.6725000000001,1379.2311499999996,3.0438256828848807e-7,
